RxDevice,RxFileId,RxGenTime,TxDevice,TxFileId,TxGenTime,RxLatitude,RxLongitude,RxHeading,RxSpeed,RxYawRate,TxLatitude,TxLongitude,TxHeading,TxSpeed,TxYawRate,XDist,YDist,Range,Rdot,RelHeading
3000,55,606553160719949,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553160821435,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553160926148,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161029234,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161126319,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161222664,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161321479,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161418932,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161513945,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161617098,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161719070,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161816209,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553161913176,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162009080,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162113002,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162218159,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162314009,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162410037,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162506031,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162604203,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162703090,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162799926,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162897239,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553162996140,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163096930,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163191979,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163294224,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163399298,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163503984,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163606421,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163707971,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163811157,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553163914190,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164014128,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164111099,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164207089,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164327374,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164402494,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
3000,55,606553164503043,1000,57,,17.601763099999999,78.126559200000003,4.0999999,0,0,,,,,,,,,,
